latitude,longitude,pollutant_min,pollutant_max,pollutant_avg
28.840739,78.697531,57.0,268.0,127.0
28.840739,78.697531,30.0,54.0,38.0
28.856664,78.772638,59.0,189.0,114.0
28.849399,78.742362,53.0,317.0,125.0
28.849399,78.742362,4.0,4.0,4.0
28.849399,78.742362,31.0,105.0,62.0
23.685297,86.945968,26.0,66.0,49.0
23.618183,87.105718,47.0,332.0,193.0
23.618183,87.105718,6.0,46.0,28.0
23.616515,87.119133,34.0,64.0,49.0
25.44919916,81.82735986,29.0,72.0,39.0
25.3505986,82.9083074,37.0,82.0,61.0
25.3505986,82.9083074,10.0,11.0,11.0
25.301778,82.996789,26.0,29.0,28.0
25.262326,82.995408,25.0,30.0,27.0
26.83399722,80.8917361,10.0,54.0,30.0
28.999264,77.7590354,98.0,355.0,223.0
28.9535882,77.7622941,153.0,417.0,322.0
22.554954,88.292568,6.0,21.0,12.0
22.611968,88.347422,7.0,15.0,11.0
22.5687319,88.2797276,73.0,180.0,122.0
22.5687319,88.2797276,101.0,168.0,140.0
22.5687319,88.2797276,4.0,53.0,28.0
22.5687319,88.2797276,21.0,68.0,32.0
22.5367507,88.3638022,30.0,109.0,38.0
22.5367507,88.3638022,5.0,25.0,18.0
22.58157048,88.41002457,14.0,70.0,32.0
22.49929,88.36917,7.0,15.0,11.0
22.5448082,88.3403691,29.0,44.0,37.0
26.6879226,88.4152495,69.0,190.0,124.0
26.6879226,88.4152495,17.0,22.0,20.0
25.5626095,84.663264,7.0,8.0,8.0
24.75746,84.366208,35.0,73.0,48.0
24.75746,84.366208,62.0,104.0,102.0
24.75746,84.366208,6.0,59.0,41.0
25.42742023,86.13886079,11.0,16.0,13.0
26.80365,84.51954,68.0,301.0,134.0
26.80365,84.51954,8.0,9.0,8.0
26.80365,84.51954,1.0,1.0,1.0
25.251013,86.989001,41.0,107.0,81.0
25.251013,86.989001,37.0,60.0,44.0
25.265194,87.012947,9.0,11.0,10.0
27.308328,84.531742,16.0,17.0,17.0
26.63086,84.90051,3.0,6.0,4.0
26.11442,85.39813,71.0,232.0,114.0
26.11442,85.39813,4.0,11.0,7.0
26.11442,85.39813,8.0,34.0,11.0
26.11442,85.39813,17.0,98.0,52.0
26.1403345,85.3650192,90.0,117.0,107.0
26.1403345,85.3650192,62.0,77.0,74.0
26.1403345,85.3650192,2.0,4.0,2.0
26.1403345,85.3650192,2.0,2.0,2.0
26.446912,91.439057,20.0,22.0,22.0
26.446912,91.439057,15.0,16.0,16.0
24.82827,92.79525,32.0,64.0,51.0
24.82827,92.79525,2.0,5.0,2.0
26.987634,94.636574,11.0,12.0,12.0
26.987634,94.636574,13.0,100.0,38.0
25.5626095,84.663264,5.0,9.0,7.0
25.5626095,84.663264,1.0,1.0,1.0
13.67,79.35,65.0,99.0,82.0
13.67,79.35,20.0,54.0,46.0
13.615387,79.40923,4.0,5.0,4.0
16.536107,80.594233,65.0,85.0,74.0
16.536107,80.594233,26.0,60.0,31.0
16.486692,80.699436,4.0,5.0,4.0
16.486692,80.699436,33.0,52.0,36.0
16.486692,80.699436,22.0,31.0,25.0
26.10887,91.589544,56.0,139.0,95.0
26.1875,91.744194,18.0,38.0,26.0
26.1875,91.744194,17.0,30.0,19.0
26.181742,91.78063,2.0,400.0,231.0
26.181742,91.78063,34.0,38.0,36.0
26.349082,92.68449,11.0,14.0,13.0
26.349082,92.68449,12.0,24.0,20.0
26.349082,92.68449,7.0,9.0,9.0
25.265194,87.012947,27.0,68.0,48.0
25.204762,85.51496,3.0,80.0,26.0
25.56752,83.966379,78.0,126.0,103.0
25.56752,83.966379,9.0,10.0,10.0
25.7808257,84.7446768,20.0,30.0,27.0
24.792403,84.992416,30.0,167.0,68.0
24.762518,84.982348,30.0,56.0,39.0
25.697189,85.2459,32.0,75.0,47.0
25.560083,87.553265,6.0,10.0,9.0
25.560083,87.553265,1.0,1.0,1.0
26.0881305,87.93840336,3.0,7.0,3.0
16.509717,80.612222,11.0,22.0,15.0
16.509717,80.612222,28.0,42.0,34.0
17.72,83.3,5.0,15.0,8.0
27.103358,93.679645,10.0,52.0,11.0
16.5150833,80.5181667,38.0,119.0,85.0
16.5150833,80.5181667,4.0,19.0,10.0
22.06631475,83.33820077,25.0,90.0,58.0
22.06631475,83.33820077,5.0,10.0,6.0
22.06631475,83.33820077,16.0,47.0,30.0
28.647622,77.315809,230.0,500.0,432.0
28.647622,77.315809,194.0,500.0,402.0
28.647622,77.315809,18.0,40.0,28.0
28.695381,77.181665,110.0,496.0,378.0
28.695381,77.181665,145.0,500.0,363.0
28.4706914,77.1099364,120.0,461.0,320.0
28.4706914,77.1099364,31.0,290.0,100.0
25.859655,85.77944,1.0,1.0,1.0
25.859655,85.77944,24.0,28.0,26.0
25.859655,85.77944,8.0,11.0,9.0
24.952822,84.002396,23.0,56.0,35.0
24.952822,84.002396,48.0,62.0,53.0
26.2271665,84.3570427,86.0,161.0,127.0
30.735567,76.775714,1.0,14.0,5.0
22.118125,83.140608,38.0,83.0,55.0
22.118125,83.140608,44.0,112.0,71.0
22.118125,83.140608,8.0,25.0,12.0
22.118125,83.140608,6.0,6.0,6.0
22.368195,82.746431,1.0,1.0,1.0
22.12665,83.483212,1.0,69.0,30.0
28.7762,77.051074,6.0,13.0,10.0
28.7762,77.051074,32.0,144.0,66.0
28.7256504,77.2011573,70.0,461.0,337.0
28.7256504,77.2011573,12.0,106.0,89.0
28.656756,77.227234,43.0,258.0,112.0
28.7500499,77.1112615,58.0,83.0,63.0
28.7500499,77.1112615,20.0,100.0,89.0
28.7500499,77.1112615,20.0,31.0,24.0
21.258815,81.578979,3.0,10.0,6.0
21.219665,81.630094,10.0,58.0,29.0
21.219665,81.630094,7.0,22.0,11.0
21.219665,81.630094,2.0,9.0,3.0
21.237755,81.705301,25.0,63.0,49.0
21.237755,81.705301,2.0,2.0,2.0
21.237755,81.705301,3.0,17.0,5.0
21.371751,81.664929,3.0,7.0,4.0
28.498571,77.26484,6.0,144.0,48.0
28.5627763,77.1180053,10.0,62.0,25.0
28.6811736,77.3025234,5.0,26.0,16.0
28.6811736,77.3025234,14.0,42.0,16.0
28.54246,77.191651,117.0,420.0,236.0
25.586562,85.043586,104.0,434.0,214.0
25.586562,85.043586,5.0,19.0,9.0
25.592539,85.227158,8.0,13.0,10.0
25.610369,85.132568,34.0,82.0,79.0
25.619651,85.147382,81.0,150.0,121.0
30.751462,76.762879,6.0,28.0,14.0
21.185571,81.343175,28.0,30.0,30.0
21.224231,81.40835,24.0,128.0,52.0
21.224231,81.40835,39.0,97.0,65.0
21.224231,81.40835,4.0,9.0,5.0
25.619651,85.147382,4.0,15.0,10.0
25.599486,85.113666,2.0,6.0,4.0
25.366336,87.117468,63.0,92.0,83.0
25.366336,87.117468,3.0,3.0,3.0
25.366336,87.117468,14.0,17.0,17.0
23.076793,72.627874,83.0,169.0,107.0
23.076793,72.627874,110.0,175.0,129.0
23.076793,72.627874,19.0,98.0,43.0
21.613267,73.010555,37.0,38.0,38.0
21.613267,73.010555,27.0,113.0,76.0
23.163798,72.677768,20.0,87.0,37.0
23.163798,72.677768,1.0,9.0,3.0
23.163798,72.677768,8.0,41.0,27.0
23.163798,72.677768,3.0,75.0,45.0
23.243639,72.68994,95.0,227.0,160.0
23.221714,72.654328,8.0,16.0,12.0
21.170046,72.795405,22.0,29.0,26.0
22.969611,72.6435,102.0,171.0,124.0
22.969611,72.6435,17.0,91.0,28.0
22.969611,72.6435,12.0,33.0,17.0
30.379589,76.778328,59.0,127.0,93.0
28.732528,77.11992,3.0,134.0,39.0
28.6514781,77.1473105,2.0,15.0,6.0
28.5504249,77.2159377,1.0,94.0,29.0
28.710508,77.249485,12.0,27.0,16.0
28.531346,77.190156,92.0,426.0,293.0
28.531346,77.190156,13.0,146.0,46.0
28.531346,77.190156,2.0,125.0,36.0
28.628624,77.24106,6.0,32.0,14.0
28.628624,77.24106,24.0,127.0,71.0
28.73282,77.170633,26.0,128.0,99.0
28.5918245,77.2273074,6.0,79.0,31.0
28.5918245,77.2273074,12.0,86.0,40.0
28.611281,77.237738,50.0,441.0,316.0
28.611281,77.237738,19.0,39.0,25.0
28.56789,77.250515,133.0,500.0,404.0
28.6573814,77.1585447,128.0,489.0,331.0
28.6573814,77.1585447,8.0,292.0,271.0
28.530785,77.271255,119.0,424.0,320.0
28.530785,77.271255,10.0,33.0,22.0
28.530785,77.271255,33.0,138.0,87.0
28.623763,77.287209,143.0,500.0,389.0
28.674045,77.131023,92.0,414.0,288.0
28.639652,77.146275,157.0,463.0,313.0
28.639652,77.146275,30.0,173.0,92.0
28.639652,77.146275,43.0,106.0,80.0
28.639652,77.146275,2.0,24.0,9.0
28.563262,77.186937,123.0,500.0,325.0
28.563262,77.186937,37.0,139.0,72.0
28.732528,77.11992,21.0,89.0,52.0
28.636429,77.201067,121.0,293.0,194.0
28.684678,77.076574,7.0,19.0,13.0
28.60909,77.0325413,59.0,128.0,90.0
28.570173,76.933762,123.0,472.0,328.0
28.570173,76.933762,97.0,376.0,216.0
28.570173,76.933762,11.0,18.0,13.0
28.570173,76.933762,12.0,45.0,18.0
28.699793,77.165453,137.0,500.0,359.0
28.699793,77.165453,1.0,9.0,4.0
23.107969,72.574648,14.0,96.0,39.0
22.977134,72.553024,38.0,108.0,66.0
23.002657,72.591912,90.0,103.0,95.0
23.002657,72.591912,11.0,76.0,52.0
23.016834,72.625775,91.0,172.0,127.0
23.016834,72.625775,16.0,103.0,43.0
28.3153,76.9143,29.0,336.0,104.0
28.3153,76.9143,28.0,255.0,93.0
30.7057778,76.8531805555555,114.0,342.0,283.0
29.432304,76.972765,73.0,342.0,216.0
29.432304,76.972765,104.0,188.0,147.0
29.432304,76.972765,31.0,32.0,31.0
29.432304,76.972765,2.0,3.0,2.0
29.432304,76.972765,30.0,30.0,30.0
28.52123,76.37138,63.0,274.0,162.0
29.5364,75.0158,32.0,48.0,40.0
30.1480566,77.2893471,1.0,6.0,3.0
30.1480566,77.2893471,10.0,15.0,12.0
30.1480566,77.2893471,5.0,52.0,27.0
30.943887,76.801991,139.0,497.0,278.0
30.943887,76.801991,72.0,134.0,104.0
34.066206,74.81982,16.0,30.0,22.0
34.066206,74.81982,3.0,4.0,3.0
23.80569,86.44268,11.0,195.0,93.0
23.80569,86.44268,90.0,187.0,134.0
28.4501238,77.0263051,3.0,24.0,15.0
29.14056,75.744941,14.0,31.0,24.0
29.14056,75.744941,26.0,27.0,27.0
29.14056,75.744941,10.0,11.0,11.0
29.307814,76.337619,33.0,51.0,43.0
29.307814,76.337619,1.0,3.0,2.0
29.6953,77.0027,6.0,7.0,6.0
12.951913,77.539784,2.0,30.0,14.0
12.9756843,77.5660749,70.0,78.0,75.0
13.029152,77.585901,43.0,88.0,65.0
12.938539,77.5901,9.0,65.0,41.0
12.920984,77.584908,1.0,2.0,1.0
12.920984,77.584908,5.0,58.0,32.0
12.7816279,77.6299145,60.0,89.0,75.0
23.80569,86.44268,1.0,28.0,12.0
16.172806,75.659694,12.0,12.0,12.0
12.9352049,77.6814488,1.0,1.0,1.0
12.9352049,77.6814488,37.0,38.0,38.0
12.951913,77.539784,8.0,20.0,14.0
29.503664,75.467934,18.0,20.0,19.0
29.503664,75.467934,25.0,36.0,28.0
28.422681,77.148944,17.0,106.0,44.0
28.4227,77.0667,25.0,128.0,108.0
28.4275,77.1465,49.0,101.0,69.0
28.4501238,77.0263051,2.0,8.0,5.0
28.593883,76.270653,13.0,17.0,15.0
28.39072,77.30059,11.0,12.0,11.0
28.376058,77.315741,215.0,412.0,337.0
28.376058,77.315741,29.0,33.0,31.0
28.4417,77.3217,162.0,166.0,163.0
28.4417,77.3217,58.0,65.0,63.0
29.966942,76.875879,18.0,66.0,49.0
27.9002,76.9938,107.0,211.0,164.0
27.9002,76.9938,22.0,31.0,27.0
28.360699,76.93609,31.0,36.0,33.0
28.060249,76.113115,8.0,17.0,12.0
28.6701,76.9254,7.0,7.0,7.0
28.806223,76.141105,67.0,136.0,93.0
28.806223,76.141105,1.0,34.0,31.0
28.806223,76.141105,6.0,12.0,8.0
28.593883,76.270653,15.0,447.0,259.0
28.593883,76.270653,14.0,422.0,169.0
23.163174,79.973061,11.0,125.0,61.0
23.142888,79.916147,2.0,184.0,61.0
23.168606,79.932247,99.0,265.0,174.0
23.168606,79.932247,17.0,57.0,30.0
23.168606,79.932247,2.0,3.0,2.0
23.168606,79.932247,13.0,300.0,138.0
23.218135,79.95777,36.0,124.0,62.0
23.50016,80.23284,46.0,313.0,129.0
23.10844,77.511428,75.0,331.0,206.0
8.5149093,76.9435879,8.0,23.0,14.0
10.5324,76.2159,1.0,1.0,1.0
10.5324,76.2159,24.0,42.0,32.0
23.264759,77.381568,20.0,46.0,30.0
23.210494,77.425409,6.0,113.0,25.0
23.233584,77.400574,91.0,170.0,125.0
23.233584,77.400574,13.0,33.0,19.0
22.9682591,76.064118,82.0,213.0,124.0
15.459706,75.008381,5.0,5.0,5.0
15.3714823,75.1160168,1.0,3.0,2.0
17.336318,76.847397,13.0,23.0,17.0
15.34763,76.181767,35.0,73.0,51.0
15.34763,76.181767,8.0,8.0,8.0
12.415911,75.73505,9.0,60.0,31.0
12.21041,76.37376,24.0,65.0,41.0
12.21041,76.37376,13.0,30.0,20.0
12.21041,76.37376,2.0,7.0,4.0
12.733409,77.298051,15.0,40.0,24.0
12.733409,77.298051,14.0,50.0,43.0
13.94,75.555917,3.0,4.0,4.0
16.7602,77.1428,29.0,81.0,55.0
22.431,75.5213,61.0,158.0,96.0
22.678,75.8559,57.0,288.0,112.0
22.678,75.8559,36.0,125.0,62.0
22.678,75.8559,21.0,40.0,28.0
22.7084,75.8815,25.0,28.0,26.0
22.7084,75.8815,15.0,20.0,17.0
23.163174,79.973061,13.0,24.0,18.0
13.003872,77.664217,65.0,72.0,66.0
13.003872,77.664217,23.0,27.0,26.0
13.0270199,77.494094,6.0,21.0,10.0
13.0270199,77.494094,20.0,21.0,21.0
12.990328,77.5431385,6.0,6.0,6.0
12.990328,77.5431385,4.0,30.0,19.0
13.0246342,77.5080115,4.0,4.0,4.0
13.0246342,77.5080115,9.0,11.0,10.0
22.9682591,76.064118,44.0,127.0,82.0
22.9682591,76.064118,5.0,8.0,7.0
26.203442,78.193251,16.0,27.0,22.0
26.259242,78.216432,25.0,78.0,54.0
26.200388,78.147714,103.0,370.0,170.0
22.7289,75.8076,6.0,14.0,9.0
16.7602,77.1428,18.0,19.0,19.0
11.875,75.3732,60.0,65.0,62.0
8.8787,76.6073,34.0,68.0,49.0
8.5637,76.8865,1.0,1.0,1.0
8.5637,76.8865,36.0,37.0,36.0
11.55358,76.55521,14.0,120.0,22.0
13.428828,77.731418,40.0,85.0,64.0
13.428828,77.731418,3.0,28.0,13.0
13.428828,77.731418,3.0,7.0,4.0
19.065931,72.862131,4.0,12.0,6.0
19.065931,72.862131,4.0,21.0,15.0
19.23241,72.86895,56.0,166.0,110.0
19.23241,72.86895,7.0,79.0,24.0
19.2243333,72.8658113,1.0,8.0,4.0
19.2243333,72.8658113,14.0,17.0,15.0
19.2243333,72.8658113,17.0,23.0,18.0
18.9767,72.838,10.0,42.0,21.0
19.11074,72.86084,22.0,94.0,70.0
19.11074,72.86084,1.0,56.0,24.0
23.10844,77.511428,9.0,124.0,62.0
22.624758,75.675238,2.0,2.0,2.0
23.331731,75.045981,15.0,41.0,24.0
23.838586,78.759431,77.0,171.0,131.0
23.838586,78.759431,13.0,62.0,29.0
24.58434363,80.8549414,49.0,51.0,50.0
18.1023399,73.4783687,67.0,164.0,97.0
20.555712,74.529236,2.0,3.0,2.0
19.296481,72.840923,55.0,182.0,98.0
19.296481,72.840923,74.0,166.0,116.0
19.053536,72.84643,4.0,75.0,22.0
19.192056,72.9585188,1.0,8.0,2.0
16.6870449,74.2505872,22.0,59.0,38.0
16.6870449,74.2505872,16.0,42.0,29.0
16.7143745,74.2426398,19.0,61.0,37.0
20.939198,77.765701,19.0,107.0,69.0
19.8389439,75.244448,70.0,169.0,87.0
19.8389439,75.244448,14.0,23.0,19.0
19.8389439,75.244448,3.0,122.0,33.0
19.0243902,73.0406721,1.0,2.0,2.0
19.0243902,73.0406721,5.0,48.0,30.0
19.309073,73.057223,18.0,42.0,30.0
19.10122,74.73339,4.0,5.0,4.0
20.719516,77.000253,13.0,78.0,35.0
20.9402359,77.7895248,73.0,97.0,81.0
19.9629,79.298714,37.0,37.0,37.0
19.9629,79.298714,20.0,50.0,40.0
19.9775302,79.2337086,8.0,9.0,9.0
19.25292,73.142019,38.0,250.0,132.0
19.192056,72.9585188,92.0,236.0,165.0
18.614767,73.799516,44.0,180.0,105.0
18.614767,73.799516,45.0,174.0,109.0
18.614767,73.799516,16.0,132.0,60.0
18.614767,73.799516,3.0,55.0,32.0
18.60577,73.749976,1.0,146.0,66.0
18.501793,73.927532,90.0,318.0,224.0
18.45445,73.854155,22.0,46.0,35.0
18.45445,73.854155,20.0,20.0,20.0
18.57304,73.927715,102.0,191.0,152.0
19.173852,77.296291,94.0,145.0,113.0
19.173852,77.296291,8.0,42.0,21.0
19.173852,77.296291,30.0,85.0,62.0
20.0073285,73.7762427,18.0,198.0,102.0
20.0073285,73.7762427,21.0,22.0,22.0
20.021503,73.813844,16.0,62.0,27.0
20.021503,73.813844,63.0,93.0,77.0
19.95022,73.73148,16.0,31.0,19.0
19.063,73.1209,7.0,13.0,8.0
19.265594,76.761463,103.0,152.0,123.0
19.265594,76.761463,10.0,10.0,10.0
18.63673,73.82487,2.0,69.0,28.0
18.59051,73.77946,20.0,96.0,43.0
19.1375,72.915056,1.0,2.0,2.0
19.000084,72.85673,2.0,24.0,13.0
19.060498,72.923356,35.0,118.0,91.0
19.060498,72.923356,1.0,63.0,31.0
19.000083,72.813993,16.0,125.0,54.0
19.047,72.8746,93.0,143.0,115.0
19.047,72.8746,32.0,91.0,35.0
19.10861,72.83622,6.0,6.0,6.0
19.10861,72.83622,78.0,91.0,88.0
21.121801,79.04952,81.0,212.0,140.0
21.121801,79.04952,10.0,91.0,35.0
21.152875,79.0517531,22.0,63.0,34.0
21.143383,79.048912,34.0,106.0,48.0
19.19709,72.82204,20.0,80.0,52.0
19.19709,72.82204,5.0,69.0,27.0
18.96702,72.84214,71.0,158.0,105.0
19.1878657,72.8304069,26.0,116.0,58.0
18.897756,72.81332,63.0,156.0,90.0
19.0364585,72.8954371,80.0,120.0,96.0
18.91,72.82,11.0,11.0,11.0
19.04946,72.923,85.0,149.0,123.0
19.04946,72.923,1.0,12.0,5.0
19.083694,72.920967,1.0,5.0,3.0
19.090337,73.014232,2.0,120.0,105.0
19.090337,73.014232,1.0,70.0,35.0
19.0575752,73.0151367,16.0,25.0,20.0
19.0575752,73.0151367,11.0,11.0,11.0
19.215859,72.831718,1.0,104.0,34.0
19.1653323,72.922099,1.0,33.0,8.0
19.0863,72.8888,1.0,2.0,2.0
19.235581,73.159121,3.0,6.0,4.0
19.235581,73.159121,6.0,69.0,19.0
19.235581,73.159121,11.0,72.0,37.0
25.5586,91.8985,1.0,21.0,8.0
25.5586,91.8985,2.0,16.0,5.0
25.5586,91.8985,7.0,15.0,10.0
23.7176342,92.7192841,49.0,52.0,51.0
23.7176342,92.7192841,3.0,3.0,3.0
20.832874,85.104082,72.0,287.0,151.0
22.220833,84.809444,4.0,6.0,5.0
20.9360711,85.1707021,28.0,104.0,60.0
11.9309,79.8027,40.0,85.0,61.0
18.547056,73.826908,57.0,110.0,89.0
18.664282,73.763966,60.0,144.0,123.0
18.664282,73.763966,7.0,91.0,58.0
16.5038,74.3623,36.0,59.0,46.0
16.5038,74.3623,12.0,56.0,26.0
16.5038,74.3623,1.0,4.0,1.0
11.9309,79.8027,20.0,42.0,30.0
30.233011,74.907758,33.0,145.0,76.0
31.321907,75.578914,7.0,44.0,36.0
30.736056,76.209694,27.0,30.0,28.0
30.736056,76.209694,7.0,13.0,10.0
17.65439,75.90649,20.0,78.0,26.0
17.65439,75.90649,19.0,49.0,32.0
19.26777,72.97182,8.0,56.0,36.0
19.26777,72.97182,87.0,152.0,122.0
19.26777,72.97182,2.0,25.0,9.0
19.26777,72.97182,6.0,62.0,36.0
19.26777,72.97182,2.0,84.0,36.0
20.24079,85.836784,107.0,334.0,163.0
20.24079,85.836784,9.0,12.0,10.0
22.06156703,85.47409613,100.0,194.0,165.0
22.06156703,85.47409613,10.0,11.0,10.0
20.94185,86.1151,14.0,53.0,25.0
20.832874,85.104082,8.0,14.0,9.0
21.51161,86.89088,5.0,7.0,6.0
21.51161,86.89088,10.0,65.0,42.0
21.941841,86.728318,9.0,35.0,14.0
21.941841,86.728318,38.0,101.0,85.0
21.847279,85.416905,9.0,10.0,10.0
21.847279,85.416905,13.0,35.0,20.0
22.265816,86.174829,15.0,148.0,83.0
22.18972222,84.86277778,8.0,10.0,10.0
18.530085,73.849598,65.0,108.0,89.0
26.912329,70.909168,66.0,292.0,129.0
26.912329,70.909168,18.0,100.0,35.0
25.344694,72.626208,79.0,478.0,174.0
25.344694,72.626208,4.0,104.0,48.0
24.588397,76.172782,1.0,7.0,1.0
24.588397,76.172782,2.0,24.0,14.0
28.108988,75.386577,22.0,70.0,46.0
28.108988,75.386577,4.0,12.0,6.0
27.554793,76.611536,41.0,48.0,43.0
27.554793,76.611536,7.0,10.0,9.0
27.554793,76.611536,25.0,111.0,63.0
23.55519,74.44001,45.0,153.0,77.0
25.106006,76.469948,8.0,14.0,11.0
25.747299,71.393989,25.0,329.0,96.0
27.215415,77.50873,14.0,106.0,50.0
26.699557,77.898881,6.0,11.0,8.0
23.837789,73.714926,93.0,322.0,177.0
23.837789,73.714926,12.0,72.0,27.0
29.61075,74.283608,75.0,500.0,166.0
29.61075,74.283608,27.0,96.0,50.0
26.902909,75.836858,10.0,18.0,13.0
26.843698,75.766894,90.0,306.0,169.0
27.215415,77.50873,1.0,25.0,9.0
25.339605,74.618883,17.0,63.0,32.0
25.339605,74.618883,36.0,103.0,70.0
25.339605,74.618883,2.0,61.0,24.0
28.207266,76.829265,118.0,500.0,379.0
28.018792,73.292658,14.0,112.0,50.0
28.018792,73.292658,1.0,7.0,5.0
25.435774,75.644272,24.0,91.0,41.0
25.435774,75.644272,3.0,13.0,6.0
24.892047,74.623527,72.0,489.0,164.0
28.296139,74.961696,65.0,380.0,175.0
26.895552,76.334753,3.0,9.0,5.0
26.895552,76.334753,9.0,156.0,156.0
26.9164092,75.7994901,83.0,175.0,120.0
26.960669,75.771817,6.0,9.0,7.0
26.960669,75.771817,3.0,6.0,4.0
26.960669,75.771817,24.0,115.0,63.0
26.268249,73.0193853,30.0,247.0,84.0
26.29581,73.082283,1.0,140.0,60.0
26.358805,73.047444,67.0,322.0,152.0
26.358805,73.047444,22.0,63.0,37.0
26.253384,72.976571,60.0,500.0,236.0
26.253384,72.976571,17.0,121.0,47.0
26.253384,72.976571,3.0,156.0,61.0
25.16409,75.858137,107.0,397.0,261.0
25.16409,75.858137,22.0,118.0,65.0
25.14389,75.821256,34.0,111.0,60.0
30.349388,76.366642,5.0,36.0,17.0
13.1278,80.2642,3.0,4.0,4.0
13.1662,80.2584,1.0,29.0,6.0
13.164544,80.26285,52.0,84.0,65.0
13.164544,80.26285,10.0,12.0,11.0
13.1036,80.2909,8.0,69.0,32.0
13.1036,80.2909,1.0,7.0,1.0
13.0052189,80.2398125,12.0,17.0,14.0
10.942451,76.978996,28.0,56.0,42.0
10.942451,76.978996,39.0,43.0,40.0
11.6829898,79.7532099,31.0,68.0,47.0
11.6829898,79.7532099,12.0,13.0,13.0
10.358535,77.984321,6.0,33.0,23.0
26.159933,75.780517,7.0,13.0,9.0
24.5886166,73.6321397,4.0,79.0,36.0
27.33853,88.614099,6.0,7.0,6.0
13.0664,80.2112,1.0,2.0,2.0
13.218341,80.32027,4.0,5.0,5.0
17.460103,78.334361,2.0,7.0,4.0
17.470431,78.566959,53.0,80.0,61.0
17.470431,78.566959,11.0,31.0,16.0
17.5316895,78.218939,35.0,84.0,53.0
17.5316895,78.218939,36.0,86.0,54.0
17.5316895,78.218939,2.0,2.0,2.0
27.213494,73.734444,65.0,358.0,194.0
27.213494,73.734444,2.0,14.0,7.0
25.771061,73.340227,108.0,192.0,143.0
24.041198,74.780702,73.0,260.0,170.0
24.041198,74.780702,4.0,7.0,5.0
24.041198,74.780702,22.0,39.0,31.0
26.031443,76.359327,10.0,16.0,12.0
27.608912,75.153302,8.0,11.0,9.0
24.885261,72.857549,22.0,60.0,31.0
29.931624,73.864511,109.0,500.0,209.0
9.865935,78.022669,39.0,41.0,40.0
10.798548,79.838212,1.0,11.0,8.0
11.258242,77.552761,28.0,68.0,47.0
9.36399,78.831977,28.0,63.0,39.0
10.7654824,79.1389968,28.0,47.0,36.0
26.730136,83.433859,5.0,8.0,6.0
28.47272,77.482,7.0,16.0,10.0
28.557054,77.453663,179.0,500.0,402.0
28.557054,77.453663,8.0,11.0,9.0
28.725645,77.749675,2.0,28.0,13.0
28.725645,77.749675,30.0,102.0,89.0
17.37206,78.50864,20.0,45.0,29.0
17.528544,78.286195,38.0,53.0,48.0
17.528544,78.286195,12.0,17.0,14.0
17.528544,78.286195,19.0,29.0,26.0
17.4559458,78.4332152,12.0,16.0,14.0
17.417094,78.457437,3.0,5.0,4.0
17.417094,78.457437,14.0,17.0,16.0
28.359581,79.414455,2.0,3.0,2.0
28.359581,79.414455,22.0,32.0,28.0
28.38910936,79.42963708,1.0,1.0,1.0
28.406963,77.849831,11.0,14.0,13.0
28.406963,77.849831,32.0,109.0,89.0
27.168897,78.37696,17.0,17.0,17.0
27.1594,78.3953,20.0,42.0,21.0
28.685382,77.453839,121.0,422.0,296.0
28.685382,77.453839,10.0,125.0,65.0
28.6603346,77.3572563,10.0,137.0,56.0
17.349694,78.451437,3.0,3.0,3.0
17.349694,78.451437,3.0,11.0,6.0
23.8175497,91.2726974,7.0,70.0,34.0
23.8175497,91.2726974,2.0,5.0,3.0
27.106972,78.000111,14.0,16.0,16.0
17.544899,78.486949,20.0,24.0,22.0
17.429398,78.569354,68.0,74.0,71.0
17.429398,78.569354,85.0,95.0,93.0
17.429398,78.569354,5.0,7.0,5.0
17.585705,78.126199,12.0,17.0,16.0
17.393559,78.339194,2.0,2.0,2.0
17.544899,78.486949,14.0,14.0,14.0
27.19412,77.96237,2.0,90.0,32.0
28.964949,77.278761,1.0,18.0,8.0
27.1594,78.3953,15.0,15.0,15.0
30.075911,78.2859547,48.0,170.0,102.0
30.075911,78.2859547,2.0,3.0,3.0
30.075911,78.2859547,1.0,69.0,19.0
23.685297,86.945968,55.0,279.0,154.0
23.685297,86.945968,55.0,148.0,108.0
23.697936,86.944395,6.0,33.0,21.0
23.697936,86.944395,5.0,6.0,6.0
23.697936,86.944395,8.0,62.0,30.0
23.618183,87.105718,64.0,172.0,118.0
26.766433,80.927299,23.0,202.0,87.0
26.766433,80.927299,17.0,79.0,57.0
26.86812,81.005119,54.0,137.0,101.0
26.906111,80.948222,143.0,217.0,177.0
26.906111,80.948222,3.0,12.0,7.0
26.906111,80.948222,10.0,79.0,39.0
26.90723,80.98579,35.0,148.0,91.0
26.90723,80.98579,48.0,101.0,77.0
28.849399,78.742362,25.0,25.0,25.0
28.802625,78.753728,38.0,145.0,83.0
29.4723508,77.7194031,15.0,26.0,21.0
28.5447608,77.3231257,92.0,500.0,365.0
28.5447608,77.3231257,125.0,489.0,313.0
28.5447608,77.3231257,37.0,160.0,95.0
28.9535882,77.7622941,1.0,136.0,46.0
29.06351,77.709723,3.0,24.0,9.0
29.06351,77.709723,10.0,106.0,18.0
28.840739,78.697531,6.0,12.0,8.0
28.840739,78.697531,8.0,29.0,18.0
28.88528,78.7388,16.0,16.0,16.0
